competencia,fator,arquivo_origem
2024-08-01,0.9986,fatores_de_atualizacao_09_2024_art_33.xlsx
1994-07-01,11.477866,fatores_de_atualizacao_09_2025_art_33.xlsx
1994-08-01,10.820009,fatores_de_atualizacao_09_2025_art_33.xlsx
1994-09-01,10.259818,fatores_de_atualizacao_09_2025_art_33.xlsx
1994-10-01,10.107206,fatores_de_atualizacao_09_2025_art_33.xlsx
1994-11-01,9.922643,fatores_de_atualizacao_09_2025_art_33.xlsx
1994-12-01,9.608446,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-01-01,9.40253,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-02-01,9.248082,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-03-01,9.157427,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-04-01,9.0301,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-05-01,8.859989,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-06-01,8.637993,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-07-01,8.483596,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-08-01,8.279904,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-09-01,8.196307,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-10-01,8.101516,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-11-01,7.989659,fatores_de_atualizacao_09_2025_art_33.xlsx
1995-12-01,7.870811,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-01-01,7.743051,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-02-01,7.631635,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-03-01,7.577825,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-04-01,7.555915,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-05-01,7.503394,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-06-01,7.379416,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-07-01,7.290477,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-08-01,7.211865,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-09-01,7.21157,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-10-01,7.202212,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-11-01,7.186402,fatores_de_atualizacao_09_2025_art_33.xlsx
1996-12-01,7.166335,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-01-01,7.10382,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-02-01,6.993328,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-03-01,6.964075,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-04-01,6.884223,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-05-01,6.843842,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-06-01,6.823376,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-07-01,6.775944,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-08-01,6.769854,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-09-01,6.769854,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-10-01,6.730138,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-11-01,6.707335,fatores_de_atualizacao_09_2025_art_33.xlsx
1997-12-01,6.652123,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-01-01,6.606536,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-02-01,6.548911,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-03-01,6.547599,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-04-01,6.532576,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-05-01,6.532576,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-06-01,6.517583,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-07-01,6.499382,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-08-01,6.499382,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-09-01,6.499382,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-10-01,6.499382,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-11-01,6.499382,fatores_de_atualizacao_09_2025_art_33.xlsx
1998-12-01,6.499382,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-01-01,6.436312,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-02-01,6.363127,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-03-01,6.09262,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-04-01,5.974325,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-05-01,5.97254,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-06-01,5.97254,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-07-01,5.912229,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-08-01,5.819702,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-09-01,5.736521,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-10-01,5.653411,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-11-01,5.548548,fatores_de_atualizacao_09_2025_art_33.xlsx
1999-12-01,5.411633,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-01-01,5.345881,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-02-01,5.2919,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-03-01,5.281864,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-04-01,5.272374,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-05-01,5.265529,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-06-01,5.230483,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-07-01,5.182292,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-08-01,5.067762,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-09-01,4.977173,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-10-01,4.943066,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-11-01,4.924847,fatores_de_atualizacao_09_2025_art_33.xlsx
2000-12-01,4.905709,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-01-01,4.868708,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-02-01,4.844975,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-03-01,4.828553,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-04-01,4.790229,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-05-01,4.736709,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-06-01,4.715961,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-07-01,4.648095,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-08-01,4.573999,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-09-01,4.533192,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-10-01,4.516037,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-11-01,4.451487,fatores_de_atualizacao_09_2025_art_33.xlsx
2001-12-01,4.417909,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-01-01,4.40998,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-02-01,4.401617,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-03-01,4.393709,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-04-01,4.388877,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-05-01,4.35837,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-06-01,4.310522,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-07-01,4.236795,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-08-01,4.151694,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-09-01,4.055975,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-10-01,3.951645,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-11-01,3.792007,fatores_de_atualizacao_09_2025_art_33.xlsx
2002-12-01,3.58276,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-01-01,3.488574,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-02-01,3.414475,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-03-01,3.361043,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-04-01,3.306164,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-05-01,3.292658,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-06-01,3.314872,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-07-01,3.338236,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-08-01,3.344933,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-09-01,3.324317,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-10-01,3.289776,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-11-01,3.27536,fatores_de_atualizacao_09_2025_art_33.xlsx
2003-12-01,3.259715,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-01-01,3.240276,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-02-01,3.214558,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-03-01,3.202068,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-04-01,3.183925,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-05-01,3.170919,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-06-01,3.158283,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-07-01,3.142585,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-08-01,3.119805,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-09-01,3.10428,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-10-01,3.099016,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-11-01,3.093756,fatores_de_atualizacao_09_2025_art_33.xlsx
2004-12-01,3.080195,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-01-01,3.053933,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-02-01,3.036626,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-03-01,3.023324,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-04-01,3.001409,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-05-01,2.974344,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-06-01,2.953669,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-07-01,2.956921,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-08-01,2.956035,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-09-01,2.956035,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-10-01,2.951608,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-11-01,2.934594,fatores_de_atualizacao_09_2025_art_33.xlsx
2005-12-01,2.918826,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-01-01,2.9072,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-02-01,2.896194,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-03-01,2.889553,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-04-01,2.881767,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-05-01,2.878312,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-06-01,2.874578,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-07-01,2.876584,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-08-01,2.87343,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-09-01,2.873999,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-10-01,2.869415,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-11-01,2.857125,fatores_de_atualizacao_09_2025_art_33.xlsx
2006-12-01,2.845175,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-01-01,2.827642,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-02-01,2.813863,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-03-01,2.802089,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-04-01,2.78981,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-05-01,2.782579,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-06-01,2.775359,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-07-01,2.76679,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-08-01,2.757957,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-09-01,2.741782,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-10-01,2.734948,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-11-01,2.726771,fatores_de_atualizacao_09_2025_art_33.xlsx
2007-12-01,2.715086,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-01-01,2.689,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-02-01,2.670579,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-03-01,2.657029,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-04-01,2.643546,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-05-01,2.626736,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-06-01,2.601765,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-07-01,2.5783,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-08-01,2.563428,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-09-01,2.558053,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-10-01,2.554221,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-11-01,2.541516,fatores_de_atualizacao_09_2025_art_33.xlsx
2008-12-01,2.531896,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-01-01,2.524582,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-02-01,2.508523,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-03-01,2.500771,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-04-01,2.495774,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-05-01,2.482134,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-06-01,2.467325,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-07-01,2.457001,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-08-01,2.451363,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-09-01,2.449402,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-10-01,2.445492,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-11-01,2.439637,fatores_de_atualizacao_09_2025_art_33.xlsx
2009-12-01,2.430642,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-01-01,2.424814,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-02-01,2.40367,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-03-01,2.386959,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-04-01,2.370132,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-05-01,2.352955,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-06-01,2.342882,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-07-01,2.345465,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-08-01,2.347109,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-09-01,2.348756,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-10-01,2.33614,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-11-01,2.314837,fatores_de_atualizacao_09_2025_art_33.xlsx
2010-12-01,2.291236,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-01-01,2.277575,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-02-01,2.256365,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-03-01,2.244246,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-04-01,2.229531,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-05-01,2.213585,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-06-01,2.201046,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-07-01,2.196212,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-08-01,2.196212,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-09-01,2.187023,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-10-01,2.177231,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-11-01,2.170288,fatores_de_atualizacao_09_2025_art_33.xlsx
2011-12-01,2.157978,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-01-01,2.147042,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-02-01,2.136142,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-03-01,2.127838,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-04-01,2.124015,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-05-01,2.110519,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-06-01,2.09897,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-07-01,2.09352,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-08-01,2.084566,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-09-01,2.075222,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-10-01,2.06223,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-11-01,2.047695,fatores_de_atualizacao_09_2025_art_33.xlsx
2012-12-01,2.0367,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-01-01,2.021731,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-02-01,2.003304,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-03-01,1.992938,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-04-01,1.981051,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-05-01,1.96943,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-06-01,1.962564,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-07-01,1.957085,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-08-01,1.959631,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-09-01,1.956501,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-10-01,1.951231,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-11-01,1.939407,fatores_de_atualizacao_09_2025_art_33.xlsx
2013-12-01,1.928983,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-01-01,1.915193,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-02-01,1.903216,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-03-01,1.891107,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-04-01,1.875728,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-05-01,1.861203,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-06-01,1.850099,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-07-01,1.845302,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-08-01,1.842908,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-09-01,1.839594,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-10-01,1.83063,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-11-01,1.823701,fatores_de_atualizacao_09_2025_art_33.xlsx
2014-12-01,1.814086,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-01-01,1.802906,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-02-01,1.776612,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-03-01,1.756239,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-04-01,1.730116,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-05-01,1.717915,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-06-01,1.701077,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-07-01,1.688083,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-08-01,1.67835,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-09-01,1.674156,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-10-01,1.665663,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-11-01,1.652939,fatores_de_atualizacao_09_2025_art_33.xlsx
2015-12-01,1.634788,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-01-01,1.620208,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-02-01,1.59611,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-03-01,1.581085,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-04-01,1.574158,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-05-01,1.56415,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-06-01,1.548973,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-07-01,1.541724,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-08-01,1.531914,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-09-01,1.527187,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-10-01,1.525972,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-11-01,1.523371,fatores_de_atualizacao_09_2025_art_33.xlsx
2016-12-01,1.522312,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-01-01,1.520186,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-02-01,1.513821,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-03-01,1.510201,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-04-01,1.505384,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-05-01,1.504185,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-06-01,1.498781,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-07-01,1.503294,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-08-01,1.500748,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-09-01,1.501191,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-10-01,1.501497,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-11-01,1.495958,fatores_de_atualizacao_09_2025_art_33.xlsx
2017-12-01,1.493268,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-01-01,1.489403,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-02-01,1.485985,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-03-01,1.483311,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-04-01,1.482275,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-05-01,1.479163,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-06-01,1.472836,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-07-01,1.452069,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-08-01,1.448447,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-09-01,1.448447,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-10-01,1.444114,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-11-01,1.438365,fatores_de_atualizacao_09_2025_art_33.xlsx
2018-12-01,1.441966,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-01-01,1.439955,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-02-01,1.434785,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-03-01,1.427079,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-04-01,1.416177,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-05-01,1.407728,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-06-01,1.405622,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-07-01,1.405477,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-08-01,1.404072,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-09-01,1.402388,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-10-01,1.403099,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-11-01,1.402531,fatores_de_atualizacao_09_2025_art_33.xlsx
2019-12-01,1.395,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-01-01,1.378188,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-02-01,1.375575,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-03-01,1.373237,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-04-01,1.370771,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-05-01,1.373928,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-06-01,1.377376,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-07-01,1.373254,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-08-01,1.367237,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-09-01,1.362331,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-10-01,1.350585,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-11-01,1.338668,fatores_de_atualizacao_09_2025_art_33.xlsx
2020-12-01,1.32607,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-01-01,1.306992,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-02-01,1.303471,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-03-01,1.292866,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-04-01,1.281844,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-05-01,1.276995,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-06-01,1.26485,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-07-01,1.257308,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-08-01,1.244613,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-09-01,1.233757,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-10-01,1.219125,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-11-01,1.205145,fatores_de_atualizacao_09_2025_art_33.xlsx
2021-12-01,1.195106,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-01-01,1.186445,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-02-01,1.178548,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-03-01,1.166882,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-04-01,1.147264,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-05-01,1.135453,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-06-01,1.130366,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-07-01,1.123401,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-08-01,1.130185,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-09-01,1.133696,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-10-01,1.137337,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-11-01,1.132016,fatores_de_atualizacao_09_2025_art_33.xlsx
2022-12-01,1.12773,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-01-01,1.120001,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-02-01,1.114874,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-03-01,1.106355,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-04-01,1.099319,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-05-01,1.093524,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-06-01,1.089599,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-07-01,1.090691,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-08-01,1.091675,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-09-01,1.089494,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-10-01,1.088297,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-11-01,1.086996,fatores_de_atualizacao_09_2025_art_33.xlsx
2023-12-01,1.085909,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-01-01,1.079968,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-02-01,1.073845,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-03-01,1.065218,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-04-01,1.0632,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-05-01,1.059279,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-06-01,1.054429,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-07-01,1.051801,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-08-01,1.049072,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-09-01,1.050543,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-10-01,1.045524,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-11-01,1.039185,fatores_de_atualizacao_09_2025_art_33.xlsx
2024-12-01,1.035766,fatores_de_atualizacao_09_2025_art_33.xlsx
2025-01-01,1.030819,fatores_de_atualizacao_09_2025_art_33.xlsx
